3.8102	64040
3.81115	64044
3.81368	64048
3.81539	64052
3.81787	64056
3.81881	64060
3.82052	64064
3.823	64068
3.82471	64072
3.82566	64076
3.82819	64080
3.82984	64084
3.83238	64088
3.83332	64092
3.83503	64096
3.83668	64100
3.83922	64104
3.84016	64108
3.84187	64112
3.84435	64116
3.84529	64120
3.847	64124
3.84954	64128
3.85119	64132
3.85214	64136
3.85467	64140
3.85632	64144
3.85886	64148
3.8598	64152
3.86151	64156
3.86399	64160
3.8657	64164
3.86664	64168
3.86835	64172
3.87083	64176
3.87177	64180
3.87348	64184
3.87602	64188
3.87767	64192
3.87862	64196
3.88115	64200
3.88329	63208
3.88541	63172
3.88583	63208
3.88748	63244
3.88843	63280
3.89096	63316
3.89267	63352
3.89432	63388
3.89527	63424
3.8978	63460
4.11303	63192
4.11351	62924
4.11563	62656
4.1161	62388
4.11739	62120
4.11787	61852
4.11834	61584
4.12046	61316
4.12093	61048
4.1214	60780
4.1227	60512
4.12317	60244
4.12529	59976
4.12576	59708
4.12623	59440
4.12753	59172
4.128	58904
4.13012	58636
4.13059	58368
4.13107	58100
4.13236	57832
4.13283	57564
4.13413	57296
4.1346	57028
4.13507	56760
4.13719	56492
4.13767	56224
4.13896	55956
4.13943	55688
4.13991	55420
4.14203	55152
4.1425	54884
4.14379	54616
4.14427	54348
4.14474	54080
4.14686	53812
4.14733	53544
4.1478	53276
4.1491	53008
4.14957	52740
4.15169	52472
4.15216	52204
4.15263	51936
4.15393	51668
4.1544	51400
4.15652	51132
4.15699	50864
4.15747	50596
4.15876	50328
4.15923	50060
4.16135	49792
4.16183	49524
4.1623	49256
4.16359	48988
4.16407	48720
4.16536	48452
4.16585	48184
4.16632	47916
4.16843	47648
4.1689	46844
4.16937	46576
4.17067	46308
4.17114	46040
4.17326	45772
4.17373	45504
4.1742	45236
4.1755	44968
4.17597	44700
4.17809	44432
4.17856	44164
4.17903	43896
4.18033	43628
4.1808	43360
4.18292	43092
